Compound,Type,Source,11,13,14,15,16,18,19,21,23,25,28,3,31,32,34,35,4,40,41,42,43,44,46,5,6,8
"Phenol, 4-ethyl-2-methoxy- (Ethylguaiacol)",Aromatic,Lignin,2.1127831966579543E-3,1.014294442914815E-2,1.184799858827334E-3,1.9893255133337472E-3,3.5249213380284224E-3,2.4836779606153821E-3,3.1995069457601034E-3,1.0455138793514101E-3,6.520750415994652E-4,8.4258460017488316E-4,5.1553092961433801E-3,2.5755509427385498E-3,5.2668711837292981E-4,1.875869628691997E-3,1.1288701431407342E-3,8.0151153949968362E-4,2.1631557847112E-3,1.5570438588114147E-3,3.9896245799212852E-3,9.2124975836071902E-4,1.8900357865170091E-3,1.1564142623708537E-3,1.1040553794178318E-3,4.2247185008736331E-3,2.031569955561011E-3,6.1461562640188309E-3
Ethylphenol,Aromatic,Lignin,5.0272921599048646E-3,1.7685133876463443E-4,4.2050804454021188E-3,3.7126984179330362E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.2071907486210136E-3,0.00000,0.00000,0.00000,0.00000,5.7844388020795784E-3,1.069170116383838E-3,1.2819514415963289E-3,1.2187681229460659E-3,1.0167564778562304E-3,1.2675734627847961E-3,1.6836844536121933E-3,8.4358088775508995E-4,0.00000,1.7035541818747847E-3
"Benzoic acid, 4-hydroxy-3-methoxy-Vanillic acid)",Aromatic,Lignin,4.4896642928981525E-4,1.6124680887363729E-4,0.00000,0.00000,0.00000,4.1326772623354301E-4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.6463090963519933E-4,0.00000,0.00000,3.3839753198168081E-4,0.00000,0.00000,0.00000,0.00000,4.296615518234395E-4,0.00000,0.00000,1.5365390660047077E-3
"Phenol, 2-methoxy- (Guaiacol)",Aromatic,Lignin,5.9799310119693875E-4,7.0220384509487199E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.164512870719274E-3,3.9736705835408071E-3,0.00000,0.00000,4.4414659982194822E-3,2.1205482759126919E-2,6.4220168143117318E-3,3.2142879219010452E-3,0.00000,0.00000,0.00000,3.5339744828919383E-3,2.5660339875340419E-2,0.00000,0.00000,0.00000,1.0446546560963724E-2,0.00000
"Phenol, 2-methoxy-4-(2-propenyl)- (4-Eugenol)",Aromatic,Lignin,3.4332726945691758E-3,8.6691832727761979E-3,4.6919844969749956E-3,4.4467276180401409E-3,2.6527015386389768E-2,1.9014387009957103E-3,1.084845106916202E-2,8.3929812405527401E-4,7.8541251509179288E-4,0.00000,7.0231749831518508E-3,1.8645092714303611E-3,0.00000,2.8382723077600646E-3,2.5086003180905202E-3,0.00000,1.7946181325011435E-3,8.0654871886431286E-3,1.0171745550610125E-2,1.4015078291127006E-3,5.4355773714430773E-3,2.8327667202262771E-3,7.9491987318083875E-3,3.9794122653390345E-3,1.0136464830904411E-2,0.00000
"Phenol, 4-ethyl-2,6-dimethoxy- (Ethylsyringol)",Aromatic,Lignin,1.5091308547556817E-2,6.8659931520387478E-3,8.0412941850672107E-3,1.3297630436722909E-2,2.1985705687089345E-3,1.0626884388862535E-3,4.0563773562953638E-3,1.6394152546042821E-3,0.00000,0.00000,1.7483222830399288E-3,5.1669028115061705E-3,0.00000,1.043962228141633E-3,9.2149251684525105E-4,0.00000,8.4282958722821568E-3,6.7160491776732353E-4,1.7372239161819411E-3,0.00000,0.00000,0.00000,1.9780992214569484E-3,6.4597308690777485E-3,7.0035701099603262E-3,0.00000
"Phenol, 2-methoxy-4-propyl- (4-Guaiacylpropane)",Aromatic,Lignin,0.00000,1.7251674712824635E-3,6.0346593058577779E-4,1.0084922923210653E-3,1.5570204683315733E-3,0.00000,8.4900921410833205E-4,0.00000,0.00000,0.00000,5.902455570946768E-4,0.00000,0.00000,0.00000,0.00000,0.00000,4.8230362310968235E-4,3.498158536129645E-4,3.785950051817196E-4,0.00000,0.00000,2.3666152346194216E-4,4.8670441309336081E-4,1.0302861892453117E-3,0.00000,0.00000
"Phenol, 2-methoxy-4-methyl- (4-Methylguaiacol)",Aromatic,Lignin,0.00000,9.6227934327815787E-4,0.00000,6.8934916183971558E-4,9.3709565223659491E-4,0.00000,3.9227370170375711E-4,2.5570753656720878E-4,0.00000,0.00000,0.00000,0.00000,0.00000,4.4368394696019402E-4,0.00000,0.00000,0.00000,0.00000,4.588667309639196E-4,0.00000,0.00000,0.00000,3.7721892130109251E-4,0.00000,0.00000,0.00000
"Phenol, 2-Methoxy-4-vinyl- (Vinylguaiacol)",Aromatic,Lignin,6.1968685723405169E-4,1.6471448218274775E-4,0.00000,5.0318233572559483E-3,0.00000,0.00000,3.1051725886369552E-4,0.00000,0.00000,0.00000,0.00000,6.63638893220976E-5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"Benzoic acid, methyl ester",Aromatic,Lignin,0.00000,5.2882017963934803E-5,0.00000,0.00000,1.665146889743488E-4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
